file name,emotions,happy,angry,sad,neutral,fearful,surprised,disgusted,cluster
suprised0045.jpg, ,0,0,0,0,0,0,0,0
suprised0051.jpg, ,0,0,0,0,0,0,0,0
bored0143.jpeg, ,0,0,0,0,0,0,0,0
scary0036.jpg," , Sad",0,0,1,0,0,0,0,0
happy0057.jpeg, ,0,0,0,0,0,0,0,0
scary0022.jpg," , Angry, Happy, Happy, Surprised",2,1,0,0,0,1,0,6
actions0172.jpeg, ,0,0,0,0,0,0,0,0
sad0038.jpeg, ,0,0,0,0,0,0,0,0
actions0037.jpeg, ,0,0,0,0,0,0,0,0
moviescene0011.jpeg, ,0,0,0,0,0,0,0,0
bored0051.jpeg, ,0,0,0,0,0,0,0,0
bored0114.jpeg, ,0,0,0,0,0,0,0,0
actions0125.jpeg, ,0,0,0,0,0,0,0,0
bored0188.jpg," , Happy",1,0,0,0,0,0,0,6
actions0012.jpg, ,0,0,0,0,0,0,0,0
sad0080.jpeg, ,0,0,0,0,0,0,0,0
actions0006.jpg, ,0,0,0,0,0,0,0,0
scary0220.jpg," , Sad",0,0,1,0,0,0,0,0
moviescene0033.jpg, ,0,0,0,0,0,0,0,0
suprised0058.jpeg," , Surprised",0,0,0,0,0,1,0,2
scary0208.jpg," , Fearful",0,0,0,0,1,0,0,4
actions0060.jpeg, ,0,0,0,0,0,0,0,0
moviescene0027.jpg," , Happy",1,0,0,0,0,0,0,6
bored0047.jpeg, ,0,0,0,0,0,0,0,0
moviescene0007.jpeg, ,0,0,0,0,0,0,0,0
happy0014.jpg, ,0,0,0,0,0,0,0,0
happy0028.jpg," , Happy, Happy, Happy, Happy, Happy",5,0,0,0,0,0,0,1
bored0102.jpeg, ,0,0,0,0,0,0,0,0
sad0096.jpeg, ,0,0,0,0,0,0,0,0
happy0016.jpeg, ,0,0,0,0,0,0,0,0
actions0099.jpeg, ,0,0,0,0,0,0,0,0
actions0133.jpeg," , Fearful",0,0,0,0,1,0,0,4
actions0076.jpeg, ,0,0,0,0,0,0,0,0
sad0079.jpeg, ,0,0,0,0,0,0,0,0
scary0181.jpg, ,0,0,0,0,0,0,0,0
bored0229.jpg, ,0,0,0,0,0,0,0,0
bored0010.jpeg," , Surprised",0,0,0,0,0,1,0,2
scary0195.jpg," , Fearful",0,0,0,0,1,0,0,4
moviescene0050.jpeg, ,0,0,0,0,0,0,0,0
bored0155.jpeg, ,0,0,0,0,0,0,0,0
bored0201.jpg, ,0,0,0,0,0,0,0,0
sad0007.jpg, ,0,0,0,0,0,0,0,0
sad0013.jpg, ,0,0,0,0,0,0,0,0
bored0215.jpg, ,0,0,0,0,0,0,0,0
actions0164.jpeg," , Neutral",0,0,0,1,0,0,0,5
happy0041.jpeg," , Happy, Happy",2,0,0,0,0,0,0,6
scary0142.jpg, ,0,0,0,0,0,0,0,0
scary0156.jpg, ,0,0,0,0,0,0,0,0
suprised0019.jpeg, ,0,0,0,0,0,0,0,0
actions0021.jpeg, ,0,0,0,0,0,0,0,0
bored0084.jpeg, ,0,0,0,0,0,0,0,0
scary0157.jpg," , Fearful",0,0,0,0,1,0,0,4
scary0143.jpg," , Neutral",0,0,0,1,0,0,0,5
bored0214.jpg, ,0,0,0,0,0,0,0,0
suprised0062.jpeg, ,0,0,0,0,0,0,0,0
sad0012.jpg, ,0,0,0,0,0,0,0,0
sad0055.jpeg, ,0,0,0,0,0,0,0,0
sad0006.jpg, ,0,0,0,0,0,0,0,0
bored0200.jpg," , Surprised",0,0,0,0,0,1,0,2
scary0194.jpg," , Fearful",0,0,0,0,1,0,0,4
bored0228.jpg, ,0,0,0,0,0,0,0,0
scary0180.jpg, ,0,0,0,0,0,0,0,0
bored0179.jpeg, ,0,0,0,0,0,0,0,0
happy0029.jpg," , Happy, Happy, Happy, Happy",4,0,0,0,0,0,0,1
sad0002.jpeg, ,0,0,0,0,0,0,0,0
suprised0035.jpeg, ,0,0,0,0,0,0,0,0
happy0015.jpg, ,0,0,0,0,0,0,0,0
happy0001.jpg, ,0,0,0,0,0,0,0,0
actions0148.jpeg, ,0,0,0,0,0,0,0,0
moviescene0026.jpg, ,0,0,0,0,0,0,0,0
scary0209.jpg," , Fearful, Sad, Sad",0,0,2,0,1,0,0,4
moviescene0032.jpg, ,0,0,0,0,0,0,0,0
actions0007.jpg, ,0,0,0,0,0,0,0,0
bored0189.jpg, ,0,0,0,0,0,0,0,0
bored0180.jpeg, ,0,0,0,0,0,0,0,0
actions0013.jpg," , Angry, Fearful, Sad",0,1,1,0,1,0,0,4
suprised0023.jpeg," , Surprised",0,0,0,0,0,1,0,2
sad0014.jpeg, ,0,0,0,0,0,0,0,0
bored0092.jpeg," , Neutral, Surprised",0,0,0,1,0,1,0,2
bored0138.jpeg, ,0,0,0,0,0,0,0,0
scary0023.jpg, ,0,0,0,0,0,0,0,0
scary0037.jpg, ,0,0,0,0,0,0,0,0
sad0043.jpeg, ,0,0,0,0,0,0,0,0
suprised0050.jpg," , Surprised",0,0,0,0,0,1,0,2
suprised0044.jpg," , Fearful",0,0,0,0,1,0,0,4
suprised0074.jpeg," , Surprised",0,0,0,0,0,1,0,2
actions0109.jpeg, ,0,0,0,0,0,0,0,0
suprised0052.jpg," , Fearful",0,0,0,0,1,0,0,4
suprised0003.jpeg, ,0,0,0,0,0,0,0,0
sad0034.jpeg, ,0,0,0,0,0,0,0,0
actions0191.jpeg, ,0,0,0,0,0,0,0,0
suprised0046.jpg," , Surprised, Surprised, Surprised, Surprised, Surprised",0,0,0,0,0,5,0,2
scary0021.jpg, ,0,0,0,0,0,0,0,0
scary0035.jpg, ,0,0,0,0,0,0,0,0
scary0009.jpg, ,0,0,0,0,0,0,0,0
actions0083.jpeg, ,0,0,0,0,0,0,0,0
actions0129.jpeg," , Happy",1,0,0,0,0,0,0,6
sad0063.jpeg, ,0,0,0,0,0,0,0,0
suprised0054.jpeg, ,0,0,0,0,0,0,0,0
moviescene0018.jpg, ,0,0,0,0,0,0,0,0
actions0005.jpg, ,0,0,0,0,0,0,0,0
actions0011.jpg, ,0,0,0,0,0,0,0,0
moviescene0024.jpg, ,0,0,0,0,0,0,0,0
actions0039.jpg," , Angry",0,1,0,0,0,0,0,0
actions0200.jpeg, ,0,0,0,0,0,0,0,0
moviescene0030.jpg, ,0,0,0,0,0,0,0,0
bored0118.jpeg, ,0,0,0,0,0,0,0,0
actions0095.jpeg, ,0,0,0,0,0,0,0,0
happy0017.jpg," , Happy",1,0,0,0,0,0,0,6
happy0003.jpg," , Happy, Happy, Happy, Neutral, Sad",3,0,1,1,0,0,0,1
suprised0042.jpeg, ,0,0,0,0,0,0,0,0
sad0075.jpeg, ,0,0,0,0,0,0,0,0
scary0196.jpg, ,0,0,0,0,0,0,0,0
sad0038.jpg, ,0,0,0,0,0,0,0,0
scary0182.jpg," , Angry",0,1,0,0,0,0,0,0
actions0168.jpeg, ,0,0,0,0,0,0,0,0
actions0187.jpeg, ,0,0,0,0,0,0,0,0
sad0022.jpeg, ,0,0,0,0,0,0,0,0
sad0010.jpg, ,0,0,0,0,0,0,0,0
bored0216.jpg, ,0,0,0,0,0,0,0,0
bored0202.jpg," , Fearful",0,0,0,0,1,0,0,4
sad0004.jpg, ,0,0,0,0,0,0,0,0
suprised0015.jpeg, ,0,0,0,0,0,0,0,0
scary0155.jpg," , Surprised",0,0,0,0,0,1,0,2
scary0141.jpg," , Angry, Fearful",0,1,0,0,1,0,0,4
scary0169.jpg, ,0,0,0,0,0,0,0,0
bored0159.jpeg, ,0,0,0,0,0,0,0,0
actions0056.jpeg, ,0,0,0,0,0,0,0,0
sad0059.jpeg, ,0,0,0,0,0,0,0,0
scary0168.jpg, ,0,0,0,0,0,0,0,0
suprised0081.jpeg," , Surprised",0,0,0,0,0,1,0,2
scary0140.jpg, ,0,0,0,0,0,0,0,0
happy0036.jpeg, ,0,0,0,0,0,0,0,0
actions0113.jpeg, ,0,0,0,0,0,0,0,0
scary0154.jpg," , Neutral",0,0,0,1,0,0,0,5
sad0005.jpg, ,0,0,0,0,0,0,0,0
bored0203.jpg, ,0,0,0,0,0,0,0,0
bored0088.jpeg, ,0,0,0,0,0,0,0,0
bored0217.jpg, ,0,0,0,0,0,0,0,0
