danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,artist,cluster
0.179,0.961,11,-6.891,0,0.0945,2.88e-06,0.807,0.127,0.166,162.223,audio_features,2OY6Qu31a1KtOni6s67rt0,spotify:track:2OY6Qu31a1KtOni6s67rt0,https://api.spotify.com/v1/tracks/2OY6Qu31a1KtOni6s67rt0,https://api.spotify.com/v1/audio-analysis/2OY6Qu31a1KtOni6s67rt0,323427,4,God of Impiety,Old Man's Child,4
0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,audio_features,4PS1e8f2LvuTFgUs1Cn3ON,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/tracks/4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/audio-analysis/4PS1e8f2LvuTFgUs1Cn3ON,192160,4,The Christmas Song (Merry Christmas To You),Nat King Cole,2
0.549,0.751,9,-8.42,0,0.0346,0.023,0.0,0.0974,0.69,129.679,audio_features,6uSNf1zFBBDHuxmmAgJHYH,spotify:track:6uSNf1zFBBDHuxmmAgJHYH,https://api.spotify.com/v1/tracks/6uSNf1zFBBDHuxmmAgJHYH,https://api.spotify.com/v1/audio-analysis/6uSNf1zFBBDHuxmmAgJHYH,234522,4,Starcarr Lane,Alcatrazz,4
0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,audio_features,7vAw4LLIms6X8ZHcbtoazz,spotify:track:7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/tracks/7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/audio-analysis/7vAw4LLIms6X8ZHcbtoazz,141387,4,I Wonder Why,Dion & The Belmonts,4
0.402,0.408,6,-15.61,1,0.05,0.468,0.493,0.0902,0.149,131.829,audio_features,2xeeTKBTgCvp1d7la4KvCQ,spotify:track:2xeeTKBTgCvp1d7la4KvCQ,https://api.spotify.com/v1/tracks/2xeeTKBTgCvp1d7la4KvCQ,https://api.spotify.com/v1/audio-analysis/2xeeTKBTgCvp1d7la4KvCQ,236008,5,ivy league,potsu,1
0.5,0.642,9,-11.574,0,0.0363,0.14,0.0,0.108,0.837,206.489,audio_features,4k4OK0EW3OU3hv8m1sLjrt,spotify:track:4k4OK0EW3OU3hv8m1sLjrt,https://api.spotify.com/v1/tracks/4k4OK0EW3OU3hv8m1sLjrt,https://api.spotify.com/v1/audio-analysis/4k4OK0EW3OU3hv8m1sLjrt,219893,4,I'm A Stranger Here,Five Man Electrical Band,6
0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,audio_features,3EWMoDIm6lzuR0zQKtuCJX,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,197253,4,Up Down (feat. Florida Georgia Line),Morgan Wallen,0
0.627,0.686,2,-3.672,1,0.0264,0.214,0.0,0.0777,0.633,118.164,audio_features,1U7KeJ3xCvKEl94LDbpJSY,spotify:track:1U7KeJ3xCvKEl94LDbpJSY,https://api.spotify.com/v1/tracks/1U7KeJ3xCvKEl94LDbpJSY,https://api.spotify.com/v1/audio-analysis/1U7KeJ3xCvKEl94LDbpJSY,146120,4,Something Better Beginning,The Kinks,3
0.827,0.928,7,-7.266,1,0.133,0.332,0.0,0.0576,0.261,115.023,audio_features,4UCkX8nrBlpxjrrEqtb46a,spotify:track:4UCkX8nrBlpxjrrEqtb46a,https://api.spotify.com/v1/tracks/4UCkX8nrBlpxjrrEqtb46a,https://api.spotify.com/v1/audio-analysis/4UCkX8nrBlpxjrrEqtb46a,373293,4,Apache,The Sugarhill Gang,0
0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4,Don't Bring Me Down,Electric Light Orchestra,3
0.46,0.482,10,-7.823,1,0.0464,0.371,0.00818,0.183,0.804,190.447,audio_features,1lRVQ0anNC6adfOLfsHjG7,spotify:track:1lRVQ0anNC6adfOLfsHjG7,https://api.spotify.com/v1/tracks/1lRVQ0anNC6adfOLfsHjG7,https://api.spotify.com/v1/audio-analysis/1lRVQ0anNC6adfOLfsHjG7,199046,3,Corazoncito Tirano,Chalino Sanchez,4
0.752,0.723,5,-8.246,1,0.169,0.639,7.3e-05,0.618,0.958,117.978,audio_features,6vulN2AcVwGWeErUpeV90D,spotify:track:6vulN2AcVwGWeErUpeV90D,https://api.spotify.com/v1/tracks/6vulN2AcVwGWeErUpeV90D,https://api.spotify.com/v1/audio-analysis/6vulN2AcVwGWeErUpeV90D,245413,3,Laberinto,Alfredo Olivas,0
0.427,0.976,7,-2.287,1,0.0629,8.06e-06,0.745,0.279,0.486,76.016,audio_features,6RV5LttaFB7WOLme0qUlJs,spotify:track:6RV5LttaFB7WOLme0qUlJs,https://api.spotify.com/v1/tracks/6RV5LttaFB7WOLme0qUlJs,https://api.spotify.com/v1/audio-analysis/6RV5LttaFB7WOLme0qUlJs,176693,4,EVOLVE,Shinedown,0
0.525,0.52,9,-11.127,0,0.32,0.251,0.0,0.154,0.276,115.071,audio_features,6axYra3EN2PAJQdWfmTnTT,spotify:track:6axYra3EN2PAJQdWfmTnTT,https://api.spotify.com/v1/tracks/6axYra3EN2PAJQdWfmTnTT,https://api.spotify.com/v1/audio-analysis/6axYra3EN2PAJQdWfmTnTT,129413,3,Pequeña Serenata Diurna,Los Bunkers,6
0.62,0.72,6,-11.575,0,0.0419,0.0199,0.0176,0.404,0.853,119.964,audio_features,48hpDiomq25LOQGAiVbq77,spotify:track:48hpDiomq25LOQGAiVbq77,https://api.spotify.com/v1/tracks/48hpDiomq25LOQGAiVbq77,https://api.spotify.com/v1/audio-analysis/48hpDiomq25LOQGAiVbq77,236067,4,Love to Hate You,Erasure,6
0.705,0.6,10,-5.867,0,0.241,0.428,0.731,0.151,0.512,171.379,audio_features,3ODnflwIkg50Ss5ekv9Af9,spotify:track:3ODnflwIkg50Ss5ekv9Af9,https://api.spotify.com/v1/tracks/3ODnflwIkg50Ss5ekv9Af9,https://api.spotify.com/v1/audio-analysis/3ODnflwIkg50Ss5ekv9Af9,192520,4,Low Kick And Hard Bop,Solex,4
0.512,0.971,2,-4.925,1,0.238,0.000973,0.0038,0.112,0.18,139.983,audio_features,5PWwBWJOIYpdhbYRqCZwxJ,spotify:track:5PWwBWJOIYpdhbYRqCZwxJ,https://api.spotify.com/v1/tracks/5PWwBWJOIYpdhbYRqCZwxJ,https://api.spotify.com/v1/audio-analysis/5PWwBWJOIYpdhbYRqCZwxJ,205714,4,On My Own (feat. Satellite Empire),Crystal Skies,3
0.67,0.601,11,-5.656,0,0.0263,0.343,0.0,0.15,0.724,127.991,audio_features,4er7hJBrQk3UdSkRZ0Lx1D,spotify:track:4er7hJBrQk3UdSkRZ0Lx1D,https://api.spotify.com/v1/tracks/4er7hJBrQk3UdSkRZ0Lx1D,https://api.spotify.com/v1/audio-analysis/4er7hJBrQk3UdSkRZ0Lx1D,273453,4,Kalan Sağlar Senin Olsun,emre aydın,4
0.56,0.257,7,-10.248,0,0.0374,0.656,6.98e-05,0.0882,0.122,121.197,audio_features,5jB3x5aSxuk3vRo2focZrv,spotify:track:5jB3x5aSxuk3vRo2focZrv,https://api.spotify.com/v1/tracks/5jB3x5aSxuk3vRo2focZrv,https://api.spotify.com/v1/audio-analysis/5jB3x5aSxuk3vRo2focZrv,256463,3,Sailing Away,AVEC,6
0.609,0.739,7,-5.902,0,0.217,0.264,0.0,0.0977,0.512,175.915,audio_features,2h6ZrgKhV2Q0kydBt8ew6E,spotify:track:2h6ZrgKhV2Q0kydBt8ew6E,https://api.spotify.com/v1/tracks/2h6ZrgKhV2Q0kydBt8ew6E,https://api.spotify.com/v1/audio-analysis/2h6ZrgKhV2Q0kydBt8ew6E,324400,4,Preacher's Daughter featuring Tarsha McMillian,Anthony Hamilton,0
0.515,0.851,7,-4.837,1,0.0395,0.000482,4.78e-05,0.279,0.377,125.016,audio_features,0moXoUdhvbSa0fCMRtjGkb,spotify:track:0moXoUdhvbSa0fCMRtjGkb,https://api.spotify.com/v1/tracks/0moXoUdhvbSa0fCMRtjGkb,https://api.spotify.com/v1/audio-analysis/0moXoUdhvbSa0fCMRtjGkb,254013,4,Lost Highway,Bon Jovi,0
0.644,0.824,10,-6.82,0,0.0434,7.54e-05,0.455,0.0728,0.479,134.827,audio_features,0b2XsgdCJ8Q4DFlz4GEOZk,spotify:track:0b2XsgdCJ8Q4DFlz4GEOZk,https://api.spotify.com/v1/tracks/0b2XsgdCJ8Q4DFlz4GEOZk,https://api.spotify.com/v1/audio-analysis/0b2XsgdCJ8Q4DFlz4GEOZk,376960,4,You and Us,Miss Kittin,4
0.452,0.267,0,-16.423,1,0.0341,0.254,0.000786,0.0905,0.471,131.741,audio_features,6s0CfmN2pQYNMQivhiuGMH,spotify:track:6s0CfmN2pQYNMQivhiuGMH,https://api.spotify.com/v1/tracks/6s0CfmN2pQYNMQivhiuGMH,https://api.spotify.com/v1/audio-analysis/6s0CfmN2pQYNMQivhiuGMH,381960,4,The Sweeter He Is - Pt. 1 & 2,The Soul Children,2
0.651,0.949,4,-6.566,0,0.0403,0.00737,0.125,0.286,0.61,113.257,audio_features,2yzPBlE5UXK2sqvnNM9QQ0,spotify:track:2yzPBlE5UXK2sqvnNM9QQ0,https://api.spotify.com/v1/tracks/2yzPBlE5UXK2sqvnNM9QQ0,https://api.spotify.com/v1/audio-analysis/2yzPBlE5UXK2sqvnNM9QQ0,285733,4,West End Girls - 2001 Remaster,Pet Shop Boys,0
0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,audio_features,70YPzqSEwJvAIQ6nMs1cjY,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,https://api.spotify.com/v1/tracks/70YPzqSEwJvAIQ6nMs1cjY,https://api.spotify.com/v1/audio-analysis/70YPzqSEwJvAIQ6nMs1cjY,220730,4,In Your Arms (with X Ambassadors),ILLENIUM,3
0.68,0.83,9,-6.737,1,0.0418,0.101,0.0,0.13,0.76,126.004,audio_features,3GWbdN5jlUvbPhvDdhHVGS,spotify:track:3GWbdN5jlUvbPhvDdhHVGS,https://api.spotify.com/v1/tracks/3GWbdN5jlUvbPhvDdhHVGS,https://api.spotify.com/v1/audio-analysis/3GWbdN5jlUvbPhvDdhHVGS,191650,4,Ik Heb Jou Niet Nodig Schat,Nelis Leeman,4
0.454,0.333,1,-10.405,1,0.0243,0.528,0.00035,0.097,0.239,77.815,audio_features,67nZEOZ5re0q0IueyF1dKc,spotify:track:67nZEOZ5re0q0IueyF1dKc,https://api.spotify.com/v1/tracks/67nZEOZ5re0q0IueyF1dKc,https://api.spotify.com/v1/audio-analysis/67nZEOZ5re0q0IueyF1dKc,305307,4,$1000 Wedding - Remastered Version,Gram Parsons,2
0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,7ACxUo21jtTHzy7ZEV56vU,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4,Crazy Train,Ozzy Osbourne,4
0.833,0.513,11,-9.865,1,0.392,0.00332,0.000133,0.115,0.478,127.884,audio_features,5GATP9D34th0D88vlKi38F,spotify:track:5GATP9D34th0D88vlKi38F,https://api.spotify.com/v1/tracks/5GATP9D34th0D88vlKi38F,https://api.spotify.com/v1/audio-analysis/5GATP9D34th0D88vlKi38F,136587,4,PEEP HOLE,DaBaby,6
0.65,0.534,9,-9.484,0,0.543,0.694,0.0,0.0842,0.742,88.194,audio_features,5QbJTlRoEbKndwp8Y7C3nF,spotify:track:5QbJTlRoEbKndwp8Y7C3nF,https://api.spotify.com/v1/tracks/5QbJTlRoEbKndwp8Y7C3nF,https://api.spotify.com/v1/audio-analysis/5QbJTlRoEbKndwp8Y7C3nF,162667,4,You Don't Understand,Alton,6
0.744,0.7,1,-6.589,1,0.0644,0.0666,0.307,0.0585,0.553,95.994,audio_features,3Tgec0rg12D2LBEGFCeifG,spotify:track:3Tgec0rg12D2LBEGFCeifG,https://api.spotify.com/v1/tracks/3Tgec0rg12D2LBEGFCeifG,https://api.spotify.com/v1/audio-analysis/3Tgec0rg12D2LBEGFCeifG,205693,4,Animal Attack,Grand Commander,3
0.771,0.732,4,-4.182,0,0.0625,0.0102,0.862,0.0348,0.505,124.011,audio_features,46CDENttN6WGRY0BvWs4Fu,spotify:track:46CDENttN6WGRY0BvWs4Fu,https://api.spotify.com/v1/tracks/46CDENttN6WGRY0BvWs4Fu,https://api.spotify.com/v1/audio-analysis/46CDENttN6WGRY0BvWs4Fu,183484,4,Ezfunkytasuna,Betagarri,0
0.0944,0.267,1,-18.912,0,0.0446,0.486,0.958,0.0968,0.0345,87.533,audio_features,6JSmnfyxuatIFFHLBhnBeo,spotify:track:6JSmnfyxuatIFFHLBhnBeo,https://api.spotify.com/v1/tracks/6JSmnfyxuatIFFHLBhnBeo,https://api.spotify.com/v1/audio-analysis/6JSmnfyxuatIFFHLBhnBeo,144187,4,Soul Inside,Antonio Pinto,1
0.56,0.935,8,-1.835,1,0.183,0.0173,0.0,0.342,0.424,167.975,audio_features,1THB7uaTp7I4rriLg0tfy0,spotify:track:1THB7uaTp7I4rriLg0tfy0,https://api.spotify.com/v1/tracks/1THB7uaTp7I4rriLg0tfy0,https://api.spotify.com/v1/audio-analysis/1THB7uaTp7I4rriLg0tfy0,180000,4,Beck and Call,Sundressed,4
0.691,0.699,0,-11.129,1,0.0943,0.214,0.0416,0.112,0.564,92.991,audio_features,3cbRgbBpxgonbSa6EX4nNR,spotify:track:3cbRgbBpxgonbSa6EX4nNR,https://api.spotify.com/v1/tracks/3cbRgbBpxgonbSa6EX4nNR,https://api.spotify.com/v1/audio-analysis/3cbRgbBpxgonbSa6EX4nNR,113659,4,Already Dead,Lil Boom,2
0.735,0.204,0,-15.34,1,0.0436,0.698,0.0,0.0962,0.805,107.13,audio_features,3hN0tEDoTr5eCmpt91NpWx,spotify:track:3hN0tEDoTr5eCmpt91NpWx,https://api.spotify.com/v1/tracks/3hN0tEDoTr5eCmpt91NpWx,https://api.spotify.com/v1/audio-analysis/3hN0tEDoTr5eCmpt91NpWx,143000,4,Little Red Caboose,The Laurie Berkner Band,2
0.371,0.916,7,-4.926,0,0.0616,0.000136,0.711,0.422,0.0645,135.002,audio_features,6eEoVtxv3rchhu82JkVzNe,spotify:track:6eEoVtxv3rchhu82JkVzNe,https://api.spotify.com/v1/tracks/6eEoVtxv3rchhu82JkVzNe,https://api.spotify.com/v1/audio-analysis/6eEoVtxv3rchhu82JkVzNe,388042,4,Death Is the Beginning,Mors Principium Est,0
0.6,0.137,11,-18.593,0,0.073,0.957,0.883,0.111,0.474,125.604,audio_features,7J88FOdS7KPPrJI6kEwnj4,spotify:track:7J88FOdS7KPPrJI6kEwnj4,https://api.spotify.com/v1/tracks/7J88FOdS7KPPrJI6kEwnj4,https://api.spotify.com/v1/audio-analysis/7J88FOdS7KPPrJI6kEwnj4,108686,4,Meet Her at the Love Parade,Todd Salmon Nam,1
0.801,0.571,10,-4.251,1,0.0471,0.678,0.0,0.106,0.954,130.047,audio_features,2AWpBA4KXjdeeMXgJ2d1YZ,spotify:track:2AWpBA4KXjdeeMXgJ2d1YZ,https://api.spotify.com/v1/tracks/2AWpBA4KXjdeeMXgJ2d1YZ,https://api.spotify.com/v1/audio-analysis/2AWpBA4KXjdeeMXgJ2d1YZ,191707,4,Ya Lo Ves,El Trono de Mexico,4
0.575,0.799,5,-4.626,0,0.0544,0.00465,0.0,0.313,0.707,96.01,audio_features,7etXXIEtdwiLVpwpQL9Ucy,spotify:track:7etXXIEtdwiLVpwpQL9Ucy,https://api.spotify.com/v1/tracks/7etXXIEtdwiLVpwpQL9Ucy,https://api.spotify.com/v1/audio-analysis/7etXXIEtdwiLVpwpQL9Ucy,205557,4,Ground Zero (Album Version),Mr. Talkbox,0
0.597,0.889,11,-4.288,1,0.23,0.394,5.91e-06,0.199,0.795,176.024,audio_features,23AZHMtL8JlheOlS0O4ZRJ,spotify:track:23AZHMtL8JlheOlS0O4ZRJ,https://api.spotify.com/v1/tracks/23AZHMtL8JlheOlS0O4ZRJ,https://api.spotify.com/v1/audio-analysis/23AZHMtL8JlheOlS0O4ZRJ,202990,4,Brain Wash,Madchild,4
0.715,0.614,5,-8.352,0,0.0492,0.0434,4.61e-05,0.356,0.733,80.062,audio_features,0TPrQoM52ZV5zNOzZlVFUx,spotify:track:0TPrQoM52ZV5zNOzZlVFUx,https://api.spotify.com/v1/tracks/0TPrQoM52ZV5zNOzZlVFUx,https://api.spotify.com/v1/audio-analysis/0TPrQoM52ZV5zNOzZlVFUx,271427,4,Vozejček,Tata Bojs,0
0.533,0.785,7,-5.886,0,0.116,0.429,0.827,0.0882,0.69,111.43,audio_features,65kCIrgNhXeufeG2WVmHId,spotify:track:65kCIrgNhXeufeG2WVmHId,https://api.spotify.com/v1/tracks/65kCIrgNhXeufeG2WVmHId,https://api.spotify.com/v1/audio-analysis/65kCIrgNhXeufeG2WVmHId,426840,4,Vámonos Pa'l Monte,Eddie Palmieri,0
0.699,0.619,9,-12.813,1,0.0639,0.000879,0.495,0.271,0.919,119.965,audio_features,4wQ3QZsr0VfBB1Ngw7cIb4,spotify:track:4wQ3QZsr0VfBB1Ngw7cIb4,https://api.spotify.com/v1/tracks/4wQ3QZsr0VfBB1Ngw7cIb4,https://api.spotify.com/v1/audio-analysis/4wQ3QZsr0VfBB1Ngw7cIb4,62093,4,Face Forward,Desmonn Toffifee,6
0.597,0.263,7,-21.112,0,0.0284,0.959,0.9,0.134,0.262,94.44,audio_features,0Pq0mOdgFXTezl6mMt8a39,spotify:track:0Pq0mOdgFXTezl6mMt8a39,https://api.spotify.com/v1/tracks/0Pq0mOdgFXTezl6mMt8a39,https://api.spotify.com/v1/audio-analysis/0Pq0mOdgFXTezl6mMt8a39,255533,4,San Juan Sunset,Deodato,1
0.306,0.00124,2,-35.246,1,0.0384,0.995,0.94,0.0959,0.165,69.482,audio_features,6LQcnAe3uf9lfQ4YhPSHQW,spotify:track:6LQcnAe3uf9lfQ4YhPSHQW,https://api.spotify.com/v1/tracks/6LQcnAe3uf9lfQ4YhPSHQW,https://api.spotify.com/v1/audio-analysis/6LQcnAe3uf9lfQ4YhPSHQW,205000,3,Mi Manchi Tu,Donna Vellema,5
0.677,0.663,7,-10.756,1,0.0547,0.154,1.24e-06,0.208,0.748,117.974,audio_features,7ytlU6FmzTISrT7JeGxFSg,spotify:track:7ytlU6FmzTISrT7JeGxFSg,https://api.spotify.com/v1/tracks/7ytlU6FmzTISrT7JeGxFSg,https://api.spotify.com/v1/audio-analysis/7ytlU6FmzTISrT7JeGxFSg,216120,4,Paysage,MPL,6
0.653,0.837,3,-10.916,0,0.0321,0.801,0.96,0.404,0.687,140.022,audio_features,0xlR1zwYqeXnUgHLTCFzUR,spotify:track:0xlR1zwYqeXnUgHLTCFzUR,https://api.spotify.com/v1/tracks/0xlR1zwYqeXnUgHLTCFzUR,https://api.spotify.com/v1/audio-analysis/0xlR1zwYqeXnUgHLTCFzUR,217613,4,Ad Victoriam,Michael Salvatori,2
0.654,0.837,10,-11.85,1,0.05,0.00349,0.798,0.195,0.39,128.013,audio_features,6UCk6LQRmyfUIA939H5yq2,spotify:track:6UCk6LQRmyfUIA939H5yq2,https://api.spotify.com/v1/tracks/6UCk6LQRmyfUIA939H5yq2,https://api.spotify.com/v1/audio-analysis/6UCk6LQRmyfUIA939H5yq2,128772,4,Hello Amsterdam - Radio Edit,Dino & Rocker,6
0.658,0.75,7,-8.108,1,0.164,0.000122,0.879,0.104,0.294,168.038,audio_features,3OtVArn8WxGjHa17cvGN8U,spotify:track:3OtVArn8WxGjHa17cvGN8U,https://api.spotify.com/v1/tracks/3OtVArn8WxGjHa17cvGN8U,https://api.spotify.com/v1/audio-analysis/3OtVArn8WxGjHa17cvGN8U,235080,4,Mestizo Eyes,Yesterday's New Quintet,0
0.549,0.124,8,-21.527,1,0.501,0.552,0.188,0.175,0.794,97.653,audio_features,4lIyYuC3f68DZjeIfo6BrM,spotify:track:4lIyYuC3f68DZjeIfo6BrM,https://api.spotify.com/v1/tracks/4lIyYuC3f68DZjeIfo6BrM,https://api.spotify.com/v1/audio-analysis/4lIyYuC3f68DZjeIfo6BrM,45333,4,Midnight Marauders Tour Guide,A Tribe Called Quest,1
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,Feel Good Inc.,Gorillaz,0
0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4,Escape (The Pina Colada Song),Rupert Holmes,2
0.619,0.722,1,-5.195,1,0.0354,0.0397,0.0,0.041,0.758,99.994,audio_features,6zBiLgJyh8dBu1sIN0cLg9,spotify:track:6zBiLgJyh8dBu1sIN0cLg9,https://api.spotify.com/v1/tracks/6zBiLgJyh8dBu1sIN0cLg9,https://api.spotify.com/v1/audio-analysis/6zBiLgJyh8dBu1sIN0cLg9,186600,4,When The Boys Light Up - Born Again Album Version,Newsboys,3
0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,audio_features,2PFIZFcGry0po3ZfRZkzKc,spotify:track:2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/tracks/2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/audio-analysis/2PFIZFcGry0po3ZfRZkzKc,354636,4,Hysteria,Def Leppard,0
0.523,0.924,1,-4.25,1,0.0468,0.00122,0.00996,0.0916,0.442,102.48,audio_features,2dc4XO7KEAsjGwzfOsCiea,spotify:track:2dc4XO7KEAsjGwzfOsCiea,https://api.spotify.com/v1/tracks/2dc4XO7KEAsjGwzfOsCiea,https://api.spotify.com/v1/audio-analysis/2dc4XO7KEAsjGwzfOsCiea,279093,4,Ryuusei,MUCC,3
0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.273,109.959,audio_features,5Z1U0knfYnsfvZycgDeOiC,spotify:track:5Z1U0knfYnsfvZycgDeOiC,https://api.spotify.com/v1/tracks/5Z1U0knfYnsfvZycgDeOiC,https://api.spotify.com/v1/audio-analysis/5Z1U0knfYnsfvZycgDeOiC,239147,4,Big Jet Plane,Angus & Julia Stone,4
0.624,0.776,1,-9.906,1,0.175,0.0193,0.0483,0.306,0.37,76.939,audio_features,1nt6SzaLaG5xcbJQf7hEPk,spotify:track:1nt6SzaLaG5xcbJQf7hEPk,https://api.spotify.com/v1/tracks/1nt6SzaLaG5xcbJQf7hEPk,https://api.spotify.com/v1/audio-analysis/1nt6SzaLaG5xcbJQf7hEPk,202339,4,Getaway (feat. Kool Keith),Peeping Tom,2
0.409,0.225,0,-12.631,1,0.0345,0.891,0.467,0.08,0.0903,77.33,audio_features,1gEIHGA6lHfGgWQXnF0dJi,spotify:track:1gEIHGA6lHfGgWQXnF0dJi,https://api.spotify.com/v1/tracks/1gEIHGA6lHfGgWQXnF0dJi,https://api.spotify.com/v1/audio-analysis/1gEIHGA6lHfGgWQXnF0dJi,170440,4,Slinky,King Krule,2
0.296,0.343,10,-6.612,1,0.0276,0.0398,0.000401,0.154,0.197,78.653,audio_features,36395RGFTkEHIZq2b0IaTa,spotify:track:36395RGFTkEHIZq2b0IaTa,https://api.spotify.com/v1/tracks/36395RGFTkEHIZq2b0IaTa,https://api.spotify.com/v1/audio-analysis/36395RGFTkEHIZq2b0IaTa,233600,4,Neptune City,Nicole Atkins,4
0.786,0.892,4,-2.548,0,0.368,0.309,0.0,0.306,0.557,117.973,audio_features,4eiqR0apl7PVzPFhN6HKCr,spotify:track:4eiqR0apl7PVzPFhN6HKCr,https://api.spotify.com/v1/tracks/4eiqR0apl7PVzPFhN6HKCr,https://api.spotify.com/v1/audio-analysis/4eiqR0apl7PVzPFhN6HKCr,152807,4,Løfter Opp Glasset (Cobratrap 2021),Høns,0
0.567,0.199,9,-9.601,1,0.101,0.905,0.0,0.131,0.329,83.827,audio_features,3PbV3ocgAp3Xn0omGFC0cG,spotify:track:3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/tracks/3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/audio-analysis/3PbV3ocgAp3Xn0omGFC0cG,135707,5,Untitled,Rex Orange County,6
0.475,0.457,4,-9.936,1,0.0364,0.98,0.701,0.172,0.66,140.095,audio_features,0HZqSKWZFxu320At37iprN,spotify:track:0HZqSKWZFxu320At37iprN,https://api.spotify.com/v1/tracks/0HZqSKWZFxu320At37iprN,https://api.spotify.com/v1/audio-analysis/0HZqSKWZFxu320At37iprN,59100,4,The Castle Keep,Mott Jordan,2
0.452,0.699,7,-8.421,1,0.0282,0.034,0.000891,0.169,0.541,124.2,audio_features,3RE85Z1UqGK4vYp4zlr7j0,spotify:track:3RE85Z1UqGK4vYp4zlr7j0,https://api.spotify.com/v1/tracks/3RE85Z1UqGK4vYp4zlr7j0,https://api.spotify.com/v1/audio-analysis/3RE85Z1UqGK4vYp4zlr7j0,256147,4,Where Angels Play - Remastered,The Stone Roses,0
0.434,0.871,2,-10.444,1,0.0785,0.015,0.136,0.31,0.393,89.394,audio_features,6f0Q6voeWc8YsdDBFNXcoH,spotify:track:6f0Q6voeWc8YsdDBFNXcoH,https://api.spotify.com/v1/tracks/6f0Q6voeWc8YsdDBFNXcoH,https://api.spotify.com/v1/audio-analysis/6f0Q6voeWc8YsdDBFNXcoH,260427,4,Metal Daze,Manowar,2
0.802,0.794,11,-4.52,1,0.0421,0.0197,0.000992,0.261,0.527,107.016,audio_features,1X2gjBUZDhQLZWyIsdlGVd,spotify:track:1X2gjBUZDhQLZWyIsdlGVd,https://api.spotify.com/v1/tracks/1X2gjBUZDhQLZWyIsdlGVd,https://api.spotify.com/v1/audio-analysis/1X2gjBUZDhQLZWyIsdlGVd,208173,4,Look How I'm Doin,Heidi Montag,4
0.489,0.958,8,-6.095,1,0.0449,0.0132,0.0665,0.104,0.633,133.997,audio_features,17DebPuxKGnyVGUVSvanGh,spotify:track:17DebPuxKGnyVGUVSvanGh,https://api.spotify.com/v1/tracks/17DebPuxKGnyVGUVSvanGh,https://api.spotify.com/v1/audio-analysis/17DebPuxKGnyVGUVSvanGh,168053,4,643 (Love's On Fire) - Radio Edit,Tiësto,4
